CustomerID,Recency,Frequency,Monetary,Customer_Lifetime_Value,Cluster,Segment
15533.0,19,3,807.57,807.57,0,Regular / Moderate-Value Customers
15535.0,173,4,502.9,502.9,1,At-Risk / Low-Value Customers
15537.0,163,1,110.92,110.92,1,At-Risk / Low-Value Customers
15539.0,7,1,538.46,538.46,0,Regular / Moderate-Value Customers
15540.0,11,1,213.3,213.3,0,Regular / Moderate-Value Customers
15541.0,114,1,85.13000000000001,85.13000000000001,0,Regular / Moderate-Value Customers
15543.0,288,1,127.86,127.86,1,At-Risk / Low-Value Customers
15544.0,9,9,3546.71,3546.71,0,Regular / Moderate-Value Customers
15545.0,54,2,288.96999999999997,288.96999999999997,0,Regular / Moderate-Value Customers
15547.0,7,14,4910.6,4910.6,3,Loyal / Valuable Customers
15549.0,77,3,1681.46,1681.46,0,Regular / Moderate-Value Customers
15550.0,4,4,575.63,575.63,0,Regular / Moderate-Value Customers
15551.0,37,1,436.06,436.06,0,Regular / Moderate-Value Customers
15552.0,217,1,90.12,90.12,1,At-Risk / Low-Value Customers
15553.0,60,1,428.93,428.93,0,Regular / Moderate-Value Customers
15554.0,278,1,217.2,217.2,1,At-Risk / Low-Value Customers
15555.0,12,16,4794.86,4794.86,3,Loyal / Valuable Customers
15556.0,24,1,279.77,279.77,0,Regular / Moderate-Value Customers
15557.0,29,1,468.91,468.91,0,Regular / Moderate-Value Customers
15561.0,12,4,800.59,800.59,0,Regular / Moderate-Value Customers
15562.0,352,1,134.55,134.55,1,At-Risk / Low-Value Customers
15563.0,22,4,1400.44,1400.44,0,Regular / Moderate-Value Customers
15565.0,50,2,173.16,173.16,0,Regular / Moderate-Value Customers
15567.0,19,1,186.01,186.01,0,Regular / Moderate-Value Customers
15568.0,3,3,758.29,758.29,0,Regular / Moderate-Value Customers
15569.0,104,5,1375.71,1375.71,0,Regular / Moderate-Value Customers
15570.0,7,12,4148.82,4148.82,0,Regular / Moderate-Value Customers
15571.0,12,4,650.4300000000001,650.4300000000001,0,Regular / Moderate-Value Customers
15572.0,5,7,2533.42,2533.42,0,Regular / Moderate-Value Customers
15573.0,32,2,591.1899999999999,591.1899999999999,0,Regular / Moderate-Value Customers
15574.0,178,4,675.64,675.64,1,At-Risk / Low-Value Customers
15576.0,38,1,921.37,921.37,0,Regular / Moderate-Value Customers
15577.0,151,3,258.88,258.88,1,At-Risk / Low-Value Customers
15578.0,162,1,127.1,127.1,1,At-Risk / Low-Value Customers
15579.0,69,2,327.6,327.6,0,Regular / Moderate-Value Customers
15581.0,121,13,3675.77,3675.77,0,Regular / Moderate-Value Customers
15582.0,25,3,682.9100000000001,682.9100000000001,0,Regular / Moderate-Value Customers
15584.0,24,4,720.86,720.86,0,Regular / Moderate-Value Customers
15585.0,177,1,455.3,455.3,1,At-Risk / Low-Value Customers
15587.0,50,4,913.6800000000001,913.6800000000001,0,Regular / Moderate-Value Customers
15589.0,256,3,478.53000000000003,478.53000000000003,1,At-Risk / Low-Value Customers
15592.0,47,1,388.58,388.58,0,Regular / Moderate-Value Customers
15593.0,71,1,199.8,199.8,0,Regular / Moderate-Value Customers
15594.0,16,5,1771.78,1771.78,0,Regular / Moderate-Value Customers
15596.0,101,5,1406.59,1406.59,0,Regular / Moderate-Value Customers
15597.0,35,1,324.57,324.57,0,Regular / Moderate-Value Customers
15598.0,53,1,240.68,240.68,0,Regular / Moderate-Value Customers
15599.0,27,2,761.74,761.74,0,Regular / Moderate-Value Customers
15601.0,11,14,6776.56,6776.56,3,Loyal / Valuable Customers
15602.0,8,9,1297.8700000000001,1297.8700000000001,0,Regular / Moderate-Value Customers
15603.0,79,1,48.480000000000004,48.480000000000004,0,Regular / Moderate-Value Customers
15604.0,52,1,216.39,216.39,0,Regular / Moderate-Value Customers
15605.0,36,5,1198.23,1198.23,0,Regular / Moderate-Value Customers
15606.0,61,9,2920.16,2920.16,0,Regular / Moderate-Value Customers
15607.0,337,1,104.76,104.76,1,At-Risk / Low-Value Customers
15608.0,28,4,1093.68,1093.68,0,Regular / Moderate-Value Customers
15609.0,184,1,298.48,298.48,1,At-Risk / Low-Value Customers
15610.0,52,1,112.46000000000001,112.46000000000001,0,Regular / Moderate-Value Customers
15611.0,10,13,1591.45,1591.45,0,Regular / Moderate-Value Customers
15612.0,36,2,195.15,195.15,0,Regular / Moderate-Value Customers
15615.0,10,23,10399.74,10399.74,3,Loyal / Valuable Customers
15618.0,33,4,776.851,776.851,0,Regular / Moderate-Value Customers
15619.0,11,1,336.40000000000003,336.40000000000003,0,Regular / Moderate-Value Customers
15620.0,57,3,1553.18,1553.18,0,Regular / Moderate-Value Customers
15621.0,4,4,1293.03,1293.03,0,Regular / Moderate-Value Customers
15622.0,43,9,3709.56,3709.56,0,Regular / Moderate-Value Customers
15623.0,141,1,301.03,301.03,0,Regular / Moderate-Value Customers
15624.0,117,4,588.13,588.13,0,Regular / Moderate-Value Customers
15625.0,104,4,1534.26,1534.26,0,Regular / Moderate-Value Customers
15626.0,75,2,675.8,675.8,0,Regular / Moderate-Value Customers
15628.0,5,9,2870.2400000000002,2870.2400000000002,0,Regular / Moderate-Value Customers
15630.0,45,2,1186.35,1186.35,0,Regular / Moderate-Value Customers
15632.0,16,8,3285.31,3285.31,0,Regular / Moderate-Value Customers
15634.0,17,1,243.55,243.55,0,Regular / Moderate-Value Customers
15636.0,90,2,724.76,724.76,0,Regular / Moderate-Value Customers
15637.0,53,1,223.36,223.36,0,Regular / Moderate-Value Customers
15639.0,134,1,425.32,425.32,0,Regular / Moderate-Value Customers
15640.0,4,15,12416.11,12416.11,3,Loyal / Valuable Customers
15641.0,105,4,1887.2,1887.2,0,Regular / Moderate-Value Customers
15643.0,192,3,664.0,664.0,1,At-Risk / Low-Value Customers
15644.0,166,4,803.54,803.54,1,At-Risk / Low-Value Customers
15645.0,19,1,612.01,612.01,0,Regular / Moderate-Value Customers
15646.0,158,3,447.64000000000004,447.64000000000004,1,At-Risk / Low-Value Customers
15648.0,204,2,639.5,639.5,1,At-Risk / Low-Value Customers
15649.0,336,2,816.0,816.0,1,At-Risk / Low-Value Customers
15651.0,37,3,646.3,646.3,0,Regular / Moderate-Value Customers
15652.0,91,1,337.74,337.74,0,Regular / Moderate-Value Customers
15653.0,93,2,877.4399999999999,877.4399999999999,0,Regular / Moderate-Value Customers
15654.0,9,2,922.53,922.53,0,Regular / Moderate-Value Customers
15655.0,243,1,560.67,560.67,1,At-Risk / Low-Value Customers
15656.0,45,4,748.5,748.5,0,Regular / Moderate-Value Customers
15657.0,23,1,30.0,30.0,0,Regular / Moderate-Value Customers
15658.0,190,5,1024.1000000000001,1024.1000000000001,1,At-Risk / Low-Value Customers
15659.0,44,1,306.45,306.45,0,Regular / Moderate-Value Customers
15660.0,25,9,1600.86,1600.86,0,Regular / Moderate-Value Customers
15661.0,317,2,309.8,309.8,1,At-Risk / Low-Value Customers
15663.0,106,1,138.14,138.14,0,Regular / Moderate-Value Customers
15664.0,51,1,386.43,386.43,0,Regular / Moderate-Value Customers
15665.0,168,2,2222.21,2222.21,1,At-Risk / Low-Value Customers
15667.0,40,1,301.32,301.32,0,Regular / Moderate-Value Customers
15668.0,218,1,76.32000000000001,76.32000000000001,1,At-Risk / Low-Value Customers
15669.0,40,4,684.34,684.34,0,Regular / Moderate-Value Customers
15670.0,297,1,173.05,173.05,1,At-Risk / Low-Value Customers
15671.0,19,7,2657.13,2657.13,0,Regular / Moderate-Value Customers
15673.0,88,4,2726.23,2726.23,0,Regular / Moderate-Value Customers
15674.0,73,5,2446.6,2446.6,0,Regular / Moderate-Value Customers
15675.0,81,3,323.69,323.69,0,Regular / Moderate-Value Customers
15676.0,19,3,3435.76,3435.76,0,Regular / Moderate-Value Customers
15677.0,49,1,657.23,657.23,0,Regular / Moderate-Value Customers
15678.0,53,1,352.7,352.7,0,Regular / Moderate-Value Customers
15679.0,24,4,781.28,781.28,0,Regular / Moderate-Value Customers
15680.0,9,3,1333.68,1333.68,0,Regular / Moderate-Value Customers
15681.0,25,5,1426.16,1426.16,0,Regular / Moderate-Value Customers
15683.0,117,1,193.75,193.75,0,Regular / Moderate-Value Customers
15687.0,9,9,2993.1,2993.1,0,Regular / Moderate-Value Customers
15689.0,120,2,254.1,254.1,0,Regular / Moderate-Value Customers
15690.0,4,2,239.76,239.76,0,Regular / Moderate-Value Customers
15691.0,252,1,136.8,136.8,1,At-Risk / Low-Value Customers
15692.0,28,1,191.04,191.04,0,Regular / Moderate-Value Customers
15694.0,1,14,6479.4,6479.4,3,Loyal / Valuable Customers
15695.0,267,2,409.98,409.98,1,At-Risk / Low-Value Customers
15696.0,33,8,2711.11,2711.11,0,Regular / Moderate-Value Customers
15699.0,18,1,309.65,309.65,0,Regular / Moderate-Value Customers
15700.0,172,2,696.68,696.68,1,At-Risk / Low-Value Customers
15701.0,2,4,1529.0,1529.0,0,Regular / Moderate-Value Customers
15703.0,265,1,211.5,211.5,1,At-Risk / Low-Value Customers
15704.0,140,4,2293.62,2293.62,0,Regular / Moderate-Value Customers
15705.0,201,1,143.1,143.1,1,At-Risk / Low-Value Customers
15706.0,64,4,1060.56,1060.56,0,Regular / Moderate-Value Customers
15707.0,35,4,916.98,916.98,0,Regular / Moderate-Value Customers
15708.0,41,7,3235.25,3235.25,0,Regular / Moderate-Value Customers
15709.0,284,1,133.25,133.25,1,At-Risk / Low-Value Customers
15712.0,9,5,1072.3600000000001,1072.3600000000001,0,Regular / Moderate-Value Customers
15713.0,143,2,356.7,356.7,0,Regular / Moderate-Value Customers
15714.0,12,2,330.03000000000003,330.03000000000003,0,Regular / Moderate-Value Customers
15716.0,146,4,1101.1100000000001,1101.1100000000001,0,Regular / Moderate-Value Customers
15717.0,234,1,150.3,150.3,1,At-Risk / Low-Value Customers
15719.0,33,13,5030.07,5030.07,0,Regular / Moderate-Value Customers
15720.0,24,1,598.73,598.73,0,Regular / Moderate-Value Customers
15721.0,12,1,471.40000000000003,471.40000000000003,0,Regular / Moderate-Value Customers
15722.0,36,5,2211.21,2211.21,0,Regular / Moderate-Value Customers
15723.0,365,1,190.7,190.7,1,At-Risk / Low-Value Customers
15724.0,201,2,218.25,218.25,1,At-Risk / Low-Value Customers
15725.0,15,1,415.25,415.25,0,Regular / Moderate-Value Customers
15727.0,17,7,5159.06,5159.06,0,Regular / Moderate-Value Customers
15729.0,213,1,85.0,85.0,1,At-Risk / Low-Value Customers
15730.0,66,3,1120.88,1120.88,0,Regular / Moderate-Value Customers
15732.0,212,2,294.12,294.12,1,At-Risk / Low-Value Customers
15733.0,283,1,162.3,162.3,1,At-Risk / Low-Value Customers
15734.0,115,2,1339.45,1339.45,0,Regular / Moderate-Value Customers
15737.0,15,8,1188.1200000000001,1188.1200000000001,0,Regular / Moderate-Value Customers
15738.0,19,16,4812.42,4812.42,3,Loyal / Valuable Customers
15739.0,66,1,449.12,449.12,0,Regular / Moderate-Value Customers
15740.0,49,1,154.88,154.88,0,Regular / Moderate-Value Customers
15743.0,16,4,775.96,775.96,0,Regular / Moderate-Value Customers
15744.0,78,1,34.8,34.8,0,Regular / Moderate-Value Customers
15745.0,19,4,1094.59,1094.59,0,Regular / Moderate-Value Customers
15746.0,134,1,196.88,196.88,0,Regular / Moderate-Value Customers
15747.0,13,3,946.64,946.64,0,Regular / Moderate-Value Customers
15748.0,40,1,144.36,144.36,0,Regular / Moderate-Value Customers
15749.0,235,3,44534.3,44534.3,3,Loyal / Valuable Customers
15750.0,3,8,2463.05,2463.05,0,Regular / Moderate-Value Customers
15752.0,40,7,2626.6,2626.6,0,Regular / Moderate-Value Customers
15753.0,305,1,79.2,79.2,1,At-Risk / Low-Value Customers
15754.0,51,3,458.57,458.57,0,Regular / Moderate-Value Customers
15755.0,10,6,2364.25,2364.25,0,Regular / Moderate-Value Customers
15756.0,61,4,528.01,528.01,0,Regular / Moderate-Value Customers
15757.0,66,2,714.42,714.42,0,Regular / Moderate-Value Customers
15758.0,25,1,205.25,205.25,0,Regular / Moderate-Value Customers
15759.0,218,3,253.04,253.04,1,At-Risk / Low-Value Customers
15762.0,65,2,583.75,583.75,0,Regular / Moderate-Value Customers
15763.0,32,2,1086.92,1086.92,0,Regular / Moderate-Value Customers
15764.0,88,6,3279.97,3279.97,0,Regular / Moderate-Value Customers
15766.0,64,1,315.06,315.06,0,Regular / Moderate-Value Customers
15768.0,116,3,621.8299999999999,621.8299999999999,0,Regular / Moderate-Value Customers
15769.0,7,26,56252.72,56252.72,3,Loyal / Valuable Customers
15773.0,6,1,635.6800000000001,635.6800000000001,0,Regular / Moderate-Value Customers
15774.0,69,1,270.8,270.8,0,Regular / Moderate-Value Customers
15775.0,245,1,104.9,104.9,1,At-Risk / Low-Value Customers
15776.0,133,1,241.62,241.62,0,Regular / Moderate-Value Customers
15777.0,241,4,1047.11,1047.11,1,At-Risk / Low-Value Customers
15780.0,184,3,475.28000000000003,475.28000000000003,1,At-Risk / Low-Value Customers
15781.0,25,3,345.46,345.46,0,Regular / Moderate-Value Customers
15782.0,10,3,2614.7400000000002,2614.7400000000002,0,Regular / Moderate-Value Customers
15783.0,11,1,246.3,246.3,0,Regular / Moderate-Value Customers
15785.0,33,5,2328.9700000000003,2328.9700000000003,0,Regular / Moderate-Value Customers
15786.0,46,3,4919.0,4919.0,0,Regular / Moderate-Value Customers
15787.0,26,3,933.26,933.26,0,Regular / Moderate-Value Customers
15789.0,358,1,351.3,351.3,1,At-Risk / Low-Value Customers
15790.0,10,1,218.75,218.75,0,Regular / Moderate-Value Customers
15791.0,44,2,1612.69,1612.69,0,Regular / Moderate-Value Customers
15793.0,15,3,965.61,965.61,0,Regular / Moderate-Value Customers
15795.0,150,1,610.01,610.01,1,At-Risk / Low-Value Customers
15796.0,1,8,2708.61,2708.61,0,Regular / Moderate-Value Customers
15797.0,113,4,2207.4,2207.4,0,Regular / Moderate-Value Customers
15799.0,76,3,884.14,884.14,0,Regular / Moderate-Value Customers
15800.0,107,2,696.89,696.89,0,Regular / Moderate-Value Customers
15801.0,46,3,1063.95,1063.95,0,Regular / Moderate-Value Customers
15802.0,143,1,451.42,451.42,1,At-Risk / Low-Value Customers
15803.0,51,1,415.82000000000005,415.82000000000005,0,Regular / Moderate-Value Customers
15804.0,1,13,4206.39,4206.39,0,Regular / Moderate-Value Customers
15805.0,23,17,5488.18,5488.18,3,Loyal / Valuable Customers
15806.0,46,3,784.58,784.58,0,Regular / Moderate-Value Customers
15807.0,50,3,903.9,903.9,0,Regular / Moderate-Value Customers
15808.0,306,4,3651.27,3651.27,1,At-Risk / Low-Value Customers
15809.0,36,5,515.77,515.77,0,Regular / Moderate-Value Customers
15810.0,79,4,1391.98,1391.98,0,Regular / Moderate-Value Customers
15811.0,22,6,2218.62,2218.62,0,Regular / Moderate-Value Customers
15812.0,107,5,1801.14,1801.14,0,Regular / Moderate-Value Customers
15813.0,208,2,1303.9099999999999,1303.9099999999999,1,At-Risk / Low-Value Customers
15814.0,17,4,1945.33,1945.33,0,Regular / Moderate-Value Customers
15815.0,64,5,2100.6,2100.6,0,Regular / Moderate-Value Customers
15819.0,49,4,1905.45,1905.45,0,Regular / Moderate-Value Customers
15820.0,320,1,206.98,206.98,1,At-Risk / Low-Value Customers
15821.0,44,2,570.96,570.96,0,Regular / Moderate-Value Customers
15822.0,3,2,885.47,885.47,0,Regular / Moderate-Value Customers
15823.0,372,1,15.0,15.0,1,At-Risk / Low-Value Customers
15825.0,172,1,532.94,532.94,1,At-Risk / Low-Value Customers
15826.0,56,3,1654.31,1654.31,0,Regular / Moderate-Value Customers
15827.0,73,14,1836.0900000000001,1836.0900000000001,0,Regular / Moderate-Value Customers
15829.0,99,2,636.14,636.14,0,Regular / Moderate-Value Customers
15830.0,38,1,576.0,576.0,0,Regular / Moderate-Value Customers
15831.0,58,3,794.64,794.64,0,Regular / Moderate-Value Customers
15832.0,254,1,836.79,836.79,1,At-Risk / Low-Value Customers
15834.0,70,4,2225.15,2225.15,0,Regular / Moderate-Value Customers
15835.0,44,4,954.09,954.09,0,Regular / Moderate-Value Customers
15836.0,50,1,137.37,137.37,0,Regular / Moderate-Value Customers
15837.0,65,1,391.98,391.98,0,Regular / Moderate-Value Customers
15838.0,11,19,33643.08,33643.08,3,Loyal / Valuable Customers
15839.0,33,3,1048.49,1048.49,0,Regular / Moderate-Value Customers
15840.0,59,2,355.56,355.56,0,Regular / Moderate-Value Customers
15841.0,73,4,1224.06,1224.06,0,Regular / Moderate-Value Customers
15843.0,304,1,118.95000000000002,118.95000000000002,1,At-Risk / Low-Value Customers
15844.0,46,1,130.73999999999998,130.73999999999998,0,Regular / Moderate-Value Customers
15845.0,18,8,3711.77,3711.77,0,Regular / Moderate-Value Customers
15847.0,38,2,389.27,389.27,0,Regular / Moderate-Value Customers
15850.0,19,2,234.88,234.88,0,Regular / Moderate-Value Customers
15852.0,187,2,160.71,160.71,1,At-Risk / Low-Value Customers
15853.0,52,1,110.8,110.8,0,Regular / Moderate-Value Customers
15854.0,4,12,2969.12,2969.12,0,Regular / Moderate-Value Customers
15855.0,137,5,712.24,712.24,0,Regular / Moderate-Value Customers
15856.0,4,27,16143.64,16143.64,3,Loyal / Valuable Customers
15857.0,19,1,297.0,297.0,0,Regular / Moderate-Value Customers
15858.0,16,5,1427.57,1427.57,0,Regular / Moderate-Value Customers
15860.0,41,8,965.16,965.16,0,Regular / Moderate-Value Customers
15861.0,12,8,3146.92,3146.92,0,Regular / Moderate-Value Customers
15862.0,8,4,832.88,832.88,0,Regular / Moderate-Value Customers
15863.0,26,2,68.84,68.84,0,Regular / Moderate-Value Customers
15864.0,22,6,1936.3200000000002,1936.3200000000002,0,Regular / Moderate-Value Customers
15865.0,41,3,895.13,895.13,0,Regular / Moderate-Value Customers
15866.0,101,1,211.89,211.89,0,Regular / Moderate-Value Customers
15867.0,5,15,3810.14,3810.14,3,Loyal / Valuable Customers
15869.0,277,2,149.64,149.64,1,At-Risk / Low-Value Customers
15870.0,33,1,351.44,351.44,0,Regular / Moderate-Value Customers
15872.0,15,2,316.25,316.25,0,Regular / Moderate-Value Customers
15874.0,64,7,4405.88,4405.88,0,Regular / Moderate-Value Customers
15877.0,2,2,490.33,490.33,0,Regular / Moderate-Value Customers
15880.0,369,1,329.03000000000003,329.03000000000003,1,At-Risk / Low-Value Customers
15881.0,312,5,501.39000000000004,501.39000000000004,1,At-Risk / Low-Value Customers
15882.0,199,4,516.36,516.36,1,At-Risk / Low-Value Customers
15883.0,2,2,396.48,396.48,0,Regular / Moderate-Value Customers
15885.0,93,3,379.35,379.35,0,Regular / Moderate-Value Customers
15886.0,60,1,181.09,181.09,0,Regular / Moderate-Value Customers
15888.0,81,1,168.31,168.31,0,Regular / Moderate-Value Customers
15889.0,157,2,420.07,420.07,1,At-Risk / Low-Value Customers
15891.0,227,1,511.68,511.68,1,At-Risk / Low-Value Customers
15894.0,253,2,258.25,258.25,1,At-Risk / Low-Value Customers
15895.0,150,1,179.17,179.17,1,At-Risk / Low-Value Customers
15897.0,194,2,208.59,208.59,1,At-Risk / Low-Value Customers
15898.0,1,5,1383.83,1383.83,0,Regular / Moderate-Value Customers
15899.0,369,1,56.25,56.25,1,At-Risk / Low-Value Customers
15900.0,24,1,337.28,337.28,0,Regular / Moderate-Value Customers
15901.0,17,3,351.73,351.73,0,Regular / Moderate-Value Customers
15903.0,10,7,5126.76,5126.76,0,Regular / Moderate-Value Customers
15904.0,8,1,164.68,164.68,0,Regular / Moderate-Value Customers
15906.0,20,7,1567.69,1567.69,0,Regular / Moderate-Value Customers
15907.0,4,3,882.72,882.72,0,Regular / Moderate-Value Customers
15909.0,174,1,191.94,191.94,1,At-Risk / Low-Value Customers
15910.0,1,8,1228.88,1228.88,0,Regular / Moderate-Value Customers
15912.0,178,2,264.62,264.62,1,At-Risk / Low-Value Customers
15916.0,16,8,1502.8600000000001,1502.8600000000001,0,Regular / Moderate-Value Customers
15917.0,248,1,123.1,123.1,1,At-Risk / Low-Value Customers
15918.0,191,2,334.23,334.23,1,At-Risk / Low-Value Customers
15919.0,20,2,525.69,525.69,0,Regular / Moderate-Value Customers
15920.0,154,4,167.5,167.5,1,At-Risk / Low-Value Customers
15921.0,173,1,323.03000000000003,323.03000000000003,1,At-Risk / Low-Value Customers
15922.0,373,1,369.5,369.5,1,At-Risk / Low-Value Customers
15923.0,373,1,127.08,127.08,1,At-Risk / Low-Value Customers
15925.0,194,1,207.15,207.15,1,At-Risk / Low-Value Customers
15930.0,67,1,426.63,426.63,0,Regular / Moderate-Value Customers
15932.0,4,8,2495.87,2495.87,0,Regular / Moderate-Value Customers
15933.0,21,3,1107.46,1107.46,0,Regular / Moderate-Value Customers
15935.0,239,2,416.86,416.86,1,At-Risk / Low-Value Customers
15937.0,64,1,145.35,145.35,0,Regular / Moderate-Value Customers
15938.0,112,5,404.58,404.58,0,Regular / Moderate-Value Customers
